scenario,project_id,plant,destination_country,week,transit_time_days,shipping_cost,landed_cost_proxy,on_time_feasible_flag,expedite_option_flag,logistics_risk_score,synthetic_dependency_flag,scope_id
monte_carlo_light,SF-100529,NW02,DE,2028-W23,3,1782.696793476816,2115.142236347198,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100529,NW02,DE,2028-W24,3,1878.4121082891504,2228.706980371892,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100529,NW02,DE,2028-W25,3,1914.305297858705,2271.2936959219405,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100529,NW02,DE,2028-W26,3,1187.8947754415074,1409.4188204446211,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W44,3,31.057325177261838,35.13082360995575,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W45,3,299.5306575036669,338.81728817520553,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W46,3,207.73900625550036,234.9861858358823,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W47,3,193.2455868795836,218.5918003988124,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W48,3,251.2192499853325,284.169325860734,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W49,3,381.10410062584265,431.0899557415685,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W50,3,368.5663756848543,416.9077748596656,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W51,3,312.93372380686134,353.9783091402306,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W52,3,326.8418971387506,369.7106872916181,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2026-W53,3,210.60935753420245,238.2330142055232,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W01,3,642.1301026251919,726.3522934191486,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W02,3,453.2682928364058,512.7192490897393,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W03,3,500.4837241766523,566.1274862967407,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W04,3,453.2682928364058,512.7192490897393,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W05,3,536.5767723216445,606.9545214869989,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W06,3,566.3865633927852,640.6741836276587,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W07,3,556.4499663690716,629.4342962474387,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W08,3,506.7669220237135,573.2347923513254,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W09,3,384.7028951612904,435.16077044668833,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W10,3,361.62072053440977,409.0511231823829,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W11,3,346.23259647312955,391.6446830269782,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W12,3,484.7256442344132,548.3025666128108,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W13,3,379.4052190776773,429.16824781398105,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W14,3,352.16922033448617,398.35995823247686,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W15,3,240.3694736649374,271.8964860091444,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W16,3,301.85934599481226,341.4514089231461,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W17,3,296.246930654719,335.10286563381675,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W18,3,219.06342700551016,247.79592478097308,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W19,3,241.4168428188495,273.0812287643747,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W20,3,223.53410483870965,252.85297954916857,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W21,3,192.23933335897132,217.4535660293759,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W22,3,187.6476327502235,212.25961506177137,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W23,3,170.0225193757709,192.322780658637,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W24,3,190.84160380304695,215.8725093799916,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W25,3,183.90189520602067,208.02258420983824,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W26,3,121.60687761306232,137.55691267030818,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W27,3,81.46451725005892,92.14945490789808,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W28,3,78.55507299246577,88.85840609950502,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W29,3,64.00783436284429,72.4031424413414,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W30,3,56.11076270712075,63.47028586760396,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100536,NW05,CN,2027-W52,3,126.80720348482188,143.43931657574268,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W35,1,3933.049648653325,4736.049161700108,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W36,1,5213.901493238789,6278.408868979186,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W37,1,3995.699979046984,4811.490631106099,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W38,1,4677.892594640951,5632.964564522645,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W39,1,5872.479602567692,7071.446989835138,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W40,1,6361.185259322228,7659.930284670461,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W41,1,6880.465183323636,8285.230107569121,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W42,1,6685.735211823109,8050.742673982126,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W43,1,6945.375947611935,8363.393517201688,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W44,1,10357.696308407569,12472.39757966804,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W45,1,9776.89033635014,11773.010111214688,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W46,1,9099.2841382542,10957.058991056849,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W47,1,10260.894351434168,12355.831843628634,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W48,1,10261.376933119547,12356.41295263835,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W49,1,10558.688024299783,12714.425200114154,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W50,1,9937.588692458225,11966.517791696897,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W51,1,10144.622214409894,12215.8207564888,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2027-W52,1,6876.45666788629,8280.4031849842,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W01,1,7768.03627932644,9354.014059130128,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W02,1,8359.887006884257,10066.701259267951,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W03,1,7546.092587214446,9086.756757323235,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W04,1,7472.111356510449,8997.670990054272,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W05,1,7807.715896061412,9401.794949879522,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W06,1,8439.475834113246,10162.539510027796,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W07,1,8752.048702640937,10538.929488340846,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W08,1,8908.33513690478,10727.124477497366,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W09,1,6194.516133843463,7459.232799889085,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W10,1,5455.860130645313,6569.767510293982,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W11,1,4861.657459274573,5854.248176692656,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W12,1,5239.786666128578,6309.578943683716,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W13,1,4582.390608196523,5517.964210282089,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W14,1,2510.905306394397,3023.549671062321,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W15,1,2767.70253663361,3332.7764583259304,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W16,1,3167.164705816805,3813.795677632952,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W17,1,3024.499426732778,3642.002836004072,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W18,1,1495.4162839871651,1800.731155426707,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W19,1,1466.6583048968084,1766.1017418850524,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W20,1,1481.037294441987,1783.4164486558795,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W21,1,1624.8273613048473,1956.5637227717368,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100544,NW01,US,2028-W22,1,511.481677037916,615.9094301262679,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W18,3,87.30583124925397,98.75691934937318,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W19,3,83.94791774193547,94.95857978053417,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W20,3,90.66375476394413,102.55527023815704,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W21,3,50.36875264663561,56.97515013230946,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W22,3,111.29228776563716,125.88945468831072,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W23,3,107.45520493454065,121.54909764382404,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W24,3,128.94624111782684,145.85891173892085,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W25,3,75.21864265357479,85.0843674450655,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W26,3,129.28653606038182,146.24383998158262,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W27,3,106.1163356000521,120.0346213597836,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W28,3,118.60060764079076,134.15633842519892,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W29,3,87.38992288818942,98.85204050090996,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W30,3,99.87419492892806,112.97375756632528,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W31,3,80.46186504024682,91.01529419946624,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W32,3,148.01741971737454,167.43147819758013,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W33,3,115.83972228047617,131.03333359310437,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W34,3,96.5331019003968,109.1944446609203,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W35,3,103.0525655837898,116.56900532851044,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W36,3,153.6985878957025,173.85779199093463,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W37,3,100.49523529038912,113.67625397477724,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W38,3,153.6985878957025,173.85779199093463,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W39,3,106.89499350046783,120.91540852338748,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W40,3,129.79272575536004,146.81642183742372,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W41,3,129.79272575536004,146.81642183742372,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W42,3,109.82461753393612,124.22928389983532,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W43,3,124.80070241935482,141.16964156020978,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W44,3,115.533260958482,130.68667661009627,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W45,3,84.6376256712711,95.73875023853668,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W46,3,98.0014620023022,110.85539580341285,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W47,3,71.27378934023997,80.62210467366049,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W48,3,60.65675029110799,68.61252806117926,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W49,3,48.71501844571,55.10451110660857,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W50,3,48.71501844571,55.10451110660857,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W51,3,59.78661624667433,67.62826668459437,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100545,NW05,CN,2028-W52,3,35.42910372422683,40.07600739892094,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W01,1,279.72582393261774,336.8366464419171,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W02,1,543.3135987730848,654.240384402619,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W03,1,597.1070377274693,719.0166761415528,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W04,1,511.0375418131303,615.3746170811928,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W05,1,629.7155507045225,758.2827760755158,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W06,1,1083.5752125,1304.805668689382,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W07,1,1040.2321807489982,1252.6134139437145,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W08,1,1094.4109542912215,1317.8537129326794,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W09,1,1139.0516406931868,1371.6085607729897,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W10,1,1079.7035752510926,1300.1435703216755,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W11,1,1048.2559274193547,1262.275346054042,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W12,1,1016.8082795876168,1224.4071217864082,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W13,1,1037.7733781421086,1249.6526046314973,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W14,1,1432.2730877570398,1724.6961931741591,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W15,1,1375.1856847992808,1655.953418209621,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W16,1,1526.3049324214735,1837.926250986572,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W17,1,1632.0885228533689,1965.3073749340276,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W18,1,1363.3765274125349,1641.733218888966,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W19,1,1082.4137016484092,1303.4070154847714,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W20,1,1154.5746198706652,1390.3008222718388,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W21,1,1106.4673888461136,1332.371675294619,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W22,1,1082.4137016484092,1303.4070154847714,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W23,1,1186.159762829644,1428.3346136541238,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W24,1,1119.646065811277,1348.2410050943454,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W25,1,1152.9028482451074,1388.2877298084657,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W26,1,1152.9028482451074,1388.2877298084657,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W27,1,788.5704036765006,949.570570651802,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W28,1,669.6975074741617,806.4277347609002,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W29,1,550.7792284994163,663.2302504265738,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W30,1,625.8854903225806,753.67074320495,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W31,1,551.9275743115633,664.6130507232399,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W32,1,349.6674986422944,421.0581131071255,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W33,1,413.9741512913946,498.4940713526036,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W34,1,397.8975001071695,479.1350962148082,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W35,1,341.62917305018186,411.3786255382279,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W36,1,292.93983230603567,352.7485211626067,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W37,1,296.2572524893868,356.743249549457,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W38,1,260.26336727320967,313.4005955957308,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W39,1,251.9570974946934,303.39845844120333,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W40,1,107.98161321201144,130.02791076051568,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100559,NW01,US,2026-W53,1,246.68129476989432,297.0455101430207,True,True,0.0212352,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W13,3,568.4822811780547,643.0447770844465,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W14,3,917.8238066010888,1038.206158150667,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W15,3,937.0789103507232,1059.9867734985417,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W16,3,904.9871217764506,1023.6858056175028,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W17,3,1281.2271630380965,1449.273728889222,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W18,3,1955.552003848153,2212.0434427361047,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W19,3,1749.704464855821,1979.196810207119,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W20,3,1904.0901574421696,2153.8318279749324,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W21,3,2045.6103884270228,2313.913942052452,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W22,3,2308.255251112381,2611.0074712085216,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W23,3,2213.299195295887,2503.5969189943,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W24,3,2349.735313380141,2657.928084704418,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W25,3,2273.9374700000003,2572.188548198797,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W26,3,2067.901471593172,2339.128737799196,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W27,3,2015.5572103114864,2279.918970068565,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W28,3,2072.3335865331587,2344.14217174069,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W29,3,2029.7512620652933,2295.9747226366794,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W30,3,2188.913233642655,2476.0124791718367,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W31,3,1597.9254408419197,1807.5103533120011,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W32,3,1494.8335720613063,1690.8968897544894,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W33,3,1608.2346277199806,1819.1716996677524,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W34,3,1556.6886933296742,1760.8649678889965,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W35,3,1703.189329754769,1926.5807205374035,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W36,3,1497.2709504264174,1693.6539562090766,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W37,3,1464.721612867914,1656.8354269293602,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W38,3,1670.8675467446712,1890.0195920047267,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W39,3,1338.8349447081198,1514.4373836746684,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W40,3,935.0368659857628,1057.6768933018511,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W41,3,922.401244874751,1043.3839761262866,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W42,3,1010.8506679660744,1143.4344815477448,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W43,3,935.0368659857628,1057.6768933018511,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W44,3,808.7379673770071,914.8125511915284,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W45,3,755.8792631078461,855.0208658054905,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W46,3,787.594510874331,890.8959055480038,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W47,3,777.022782622993,878.9375827262414,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W48,3,545.7208620541942,617.2979558180082,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W49,3,460.5727414299719,520.9817537852961,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W50,3,466.5542000481837,527.7477443027439,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W51,3,460.5727414299719,520.9817537852961,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100585,NW05,CN,2027-W52,3,333.25300003441686,376.9626745019599,True,True,0.28378778,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W30,3,561.3013677376237,665.9754112788996,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W31,3,3678.315335423504,4364.264384738203,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W32,3,3929.109574163365,4661.827878952297,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W33,3,4472.497299051131,5306.549029418467,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W34,3,3845.5115776306393,4562.640146081853,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W35,3,3803.7564891623474,4513.098377944463,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W36,3,3974.368482485385,4715.526875278065,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W37,3,3853.932950657884,4572.631975226967,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W38,3,4295.529741169617,5096.579752810087,True,True,0.08868665,True,mvp_3plant
monte_carlo_light,SF-100598,NW02,DE,2027-W39,3,4713.224831988504,5592.168532539046,True,True,0.08868665,True,mvp_3plant
