plant,work_center,year,week,week_start,available_hours,baseline_demand_qty,remaining_capacity_hours,missing_capacity_hours,source_system,reason_code
NW11,P01_NW11_GRINDING_1,2028,38,2028-09-18,40.93,7562.2158,0.0,7521.2858,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,39,2028-09-25,40.93,9238.7416,0.0,9197.811599999999,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,40,2028-10-02,40.93,9663.3674,0.0,9622.437399999999,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,41,2028-10-09,40.93,9498.491399999999,0.0,9457.561399999999,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,42,2028-10-16,40.93,9305.5092,0.0,9264.5792,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,43,2028-10-23,40.93,8413.9134,0.0,8372.9834,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,44,2028-10-30,40.93,9565.925,0.0,9524.994999999999,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,45,2028-11-06,40.93,8128.4532,0.0,8087.5232,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,46,2028-11-13,40.93,7454.7856,0.0,7413.8556,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,47,2028-11-20,40.93,8923.218,0.0,8882.288,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,48,2028-11-27,40.93,9350.2748,0.0,9309.344799999999,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,49,2028-12-04,40.93,8536.6272,0.0,8495.6972,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,50,2028-12-11,40.93,9323.8138,0.0,9282.8838,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,51,2028-12-18,40.93,9204.1362,0.0,9163.2062,clarix_legacy_capacity,READY
NW11,P01_NW11_GRINDING_1,2028,52,2028-12-25,40.93,9654.885,0.0,9613.955,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,1,2025-12-29,43.56,15183.1012,0.0,15139.5412,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,2,2026-01-05,43.56,15474.126400000001,0.0,15430.566400000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,3,2026-01-12,43.56,16368.545,0.0,16324.985,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,4,2026-01-19,43.56,17947.9586,0.0,17904.3986,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,5,2026-01-26,43.56,16407.7576,0.0,16364.197600000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,6,2026-02-02,43.56,17143.8074,0.0,17100.2474,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,7,2026-02-09,43.56,14779.056400000001,0.0,14735.496400000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,8,2026-02-16,43.56,17632.672,0.0,17589.111999999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,9,2026-02-23,43.56,17156.807,0.0,17113.247,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,10,2026-03-02,43.56,16472.6966,0.0,16429.136599999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,11,2026-03-09,43.56,14653.116600000001,0.0,14609.556600000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,12,2026-03-16,43.56,14666.4116,0.0,14622.8516,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,13,2026-03-23,43.56,17067.773800000003,0.0,17024.2138,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,14,2026-03-30,43.56,14727.7372,0.0,14684.1772,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,15,2026-04-06,43.56,17971.2932,0.0,17927.7332,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,16,2026-04-13,43.56,14795.682999999999,0.0,14752.123,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,17,2026-04-20,43.56,14304.6098,0.0,14261.0498,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,18,2026-04-27,43.56,15485.9004,0.0,15442.340400000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,19,2026-05-04,43.56,14791.341999999999,0.0,14747.782,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,20,2026-05-11,43.56,17935.2398,0.0,17891.679799999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,21,2026-05-18,43.56,18594.6856,0.0,18551.1256,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,22,2026-05-25,43.56,19145.752600000003,0.0,19102.192600000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,23,2026-06-01,43.56,14377.1388,0.0,14333.578800000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,24,2026-06-08,43.56,17613.573,0.0,17570.013,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,25,2026-06-15,43.56,14160.837,0.0,14117.277,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,26,2026-06-22,43.56,14990.5964,0.0,14947.0364,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,27,2026-06-29,43.56,17148.6384,0.0,17105.0784,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,28,2026-07-06,43.56,18534.2088,0.0,18490.6488,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,29,2026-07-13,43.56,14433.306799999998,0.0,14389.746799999999,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,30,2026-07-20,43.56,17578.8892,0.0,17535.3292,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,31,2026-07-27,43.56,18444.7656,0.0,18401.205599999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,32,2026-08-03,43.56,16977.7092,0.0,16934.1492,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,33,2026-08-10,43.56,14778.793599999999,0.0,14735.2336,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,34,2026-08-17,43.56,18616.1288,0.0,18572.568799999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,35,2026-08-24,43.56,18539.629999999997,0.0,18496.069999999996,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,36,2026-08-31,43.56,14398.9792,0.0,14355.4192,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,37,2026-09-07,43.56,17686.3822,0.0,17642.8222,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,38,2026-09-14,43.56,18635.2584,0.0,18591.698399999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,39,2026-09-21,43.56,17622.789,0.0,17579.229,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,40,2026-09-28,43.56,17775.2004,0.0,17731.6404,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,41,2026-10-05,43.56,16186.1826,0.0,16142.6226,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,42,2026-10-12,43.56,14747.1746,0.0,14703.6146,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,43,2026-10-19,43.56,17101.719,0.0,17058.159,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,44,2026-10-26,43.56,16364.760199999999,0.0,16321.2002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,45,2026-11-02,43.56,17904.9506,0.0,17861.3906,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,46,2026-11-09,43.56,17468.5058,0.0,17424.945799999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,47,2026-11-16,43.56,16041.9598,0.0,15998.399800000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,48,2026-11-23,43.56,15084.2354,0.0,15040.6754,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,49,2026-11-30,43.56,14450.6772,0.0,14407.1172,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,50,2026-12-07,43.56,17263.3652,0.0,17219.8052,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,51,2026-12-14,43.56,14264.027,0.0,14220.467,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2026,52,2026-12-21,43.56,17911.3472,0.0,17867.7872,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,1,2027-01-04,43.56,17693.1848,0.0,17649.624799999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,2,2027-01-11,43.56,17523.8066,0.0,17480.2466,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,3,2027-01-18,43.56,17441.534,0.0,17397.974,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,4,2027-01-25,43.56,16742.4094,0.0,16698.8494,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,5,2027-02-01,43.56,18128.7362,0.0,18085.176199999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,6,2027-02-08,43.56,14401.594799999999,0.0,14358.0348,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,7,2027-02-15,43.56,18327.2582,0.0,18283.6982,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,8,2027-02-22,43.56,14448.1062,0.0,14404.5462,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,9,2027-03-01,43.56,15410.7092,0.0,15367.1492,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,10,2027-03-08,43.56,14808.309599999999,0.0,14764.7496,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,11,2027-03-15,43.56,16251.284,0.0,16207.724,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,12,2027-03-22,43.56,16108.6006,0.0,16065.0406,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,13,2027-03-29,43.56,14355.268399999999,0.0,14311.7084,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,14,2027-04-05,43.56,16100.9282,0.0,16057.3682,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,15,2027-04-12,43.56,14191.1828,0.0,14147.622800000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,16,2027-04-19,43.56,17664.3468,0.0,17620.786799999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,17,2027-04-26,43.56,14857.2208,0.0,14813.6608,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,18,2027-05-03,43.56,17769.4292,0.0,17725.869199999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,19,2027-05-10,43.56,18034.890799999997,0.0,17991.330799999996,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,20,2027-05-17,43.56,16434.446200000002,0.0,16390.8862,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,21,2027-05-24,43.56,14729.2482,0.0,14685.6882,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,22,2027-05-31,43.56,14483.4618,0.0,14439.9018,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,23,2027-06-07,43.56,15656.605,0.0,15613.045,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,24,2027-06-14,43.56,15053.8158,0.0,15010.2558,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,25,2027-06-21,43.56,16703.9018,0.0,16660.3418,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,26,2027-06-28,43.56,18921.568000000003,0.0,18878.008,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,27,2027-07-05,43.56,15721.3822,0.0,15677.8222,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,28,2027-07-12,43.56,18660.2298,0.0,18616.6698,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,29,2027-07-19,43.56,17759.0314,0.0,17715.4714,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,30,2027-07-26,43.56,18882.5242,0.0,18838.9642,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,31,2027-08-02,43.56,15446.0802,0.0,15402.5202,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,32,2027-08-09,43.56,17631.864,0.0,17588.304,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,33,2027-08-16,43.56,14681.9614,0.0,14638.4014,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,34,2027-08-23,43.56,15067.25,0.0,15023.69,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,35,2027-08-30,43.56,18278.176,0.0,18234.615999999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,36,2027-09-06,43.56,17019.6354,0.0,16976.075399999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,37,2027-09-13,43.56,18643.5994,0.0,18600.039399999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,38,2027-09-20,43.56,18154.330400000003,0.0,18110.7704,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,39,2027-09-27,43.56,16565.2292,0.0,16521.6692,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,40,2027-10-04,43.56,17298.983399999997,0.0,17255.423399999996,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,41,2027-10-11,43.56,13935.122000000001,0.0,13891.562000000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,42,2027-10-18,43.56,16625.1042,0.0,16581.5442,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,43,2027-10-25,43.56,17513.6662,0.0,17470.1062,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,44,2027-11-01,43.56,15723.8092,0.0,15680.2492,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,45,2027-11-08,43.56,16008.293,0.0,15964.733,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,46,2027-11-15,43.56,15858.375199999999,0.0,15814.8152,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,47,2027-11-22,43.56,15812.2358,0.0,15768.6758,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,48,2027-11-29,43.56,15649.4344,0.0,15605.8744,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,49,2027-12-06,43.56,15803.6134,0.0,15760.0534,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,50,2027-12-13,43.56,16421.2572,0.0,16377.6972,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,51,2027-12-20,43.56,17351.7664,0.0,17308.2064,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2027,52,2027-12-27,43.56,16536.4,0.0,16492.84,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,1,2028-01-03,43.56,14694.5258,0.0,14650.9658,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,2,2028-01-10,43.56,16018.1776,0.0,15974.617600000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,3,2028-01-17,43.56,14860.1178,0.0,14816.5578,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,4,2028-01-24,43.56,15318.3494,0.0,15274.7894,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,5,2028-01-31,43.56,18965.516600000003,0.0,18921.9566,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,6,2028-02-07,43.56,17984.886,0.0,17941.325999999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,7,2028-02-14,43.56,16642.9288,0.0,16599.3688,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,8,2028-02-21,43.56,17034.0756,0.0,16990.5156,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,9,2028-02-28,43.56,15434.7058,0.0,15391.1458,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,10,2028-03-06,43.56,17085.8588,0.0,17042.2988,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,11,2028-03-13,43.56,17851.3838,0.0,17807.8238,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,12,2028-03-20,43.56,16141.8612,0.0,16098.3012,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,13,2028-03-27,43.56,15349.732799999998,0.0,15306.172799999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,14,2028-04-03,43.56,16386.452400000002,0.0,16342.892400000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,15,2028-04-10,43.56,18130.8698,0.0,18087.3098,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,16,2028-04-17,43.56,17391.752200000003,0.0,17348.1922,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,17,2028-04-24,43.56,18850.893799999998,0.0,18807.333799999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,18,2028-05-01,43.56,16079.6048,0.0,16036.0448,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,19,2028-05-08,43.56,15514.874000000002,0.0,15471.314000000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,20,2028-05-15,43.56,14603.813400000001,0.0,14560.253400000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,21,2028-05-22,43.56,15424.4832,0.0,15380.923200000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,22,2028-05-29,43.56,14997.8718,0.0,14954.311800000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,23,2028-06-05,43.56,16148.2194,0.0,16104.6594,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,24,2028-06-12,43.56,17350.2196,0.0,17306.6596,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,25,2028-06-19,43.56,18248.3134,0.0,18204.753399999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,26,2028-06-26,43.56,16538.1816,0.0,16494.6216,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,27,2028-07-03,43.56,17009.236200000003,0.0,16965.6762,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,28,2028-07-10,43.56,18704.3906,0.0,18660.830599999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,29,2028-07-17,43.56,15823.4772,0.0,15779.9172,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,30,2028-07-24,43.56,14974.374,0.0,14930.814,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,31,2028-07-31,43.56,18543.0338,0.0,18499.4738,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,32,2028-08-07,43.56,17727.656,0.0,17684.095999999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,33,2028-08-14,43.56,18232.851599999998,0.0,18189.291599999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,34,2028-08-21,43.56,17255.6292,0.0,17212.069199999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,35,2028-08-28,43.56,14979.2226,0.0,14935.6626,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,36,2028-09-04,43.56,16037.860400000001,0.0,15994.300400000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,37,2028-09-11,43.56,16037.8064,0.0,15994.2464,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,38,2028-09-18,43.56,14385.8058,0.0,14342.2458,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,39,2028-09-25,43.56,17759.465799999998,0.0,17715.905799999997,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,40,2028-10-02,43.56,15961.6018,0.0,15918.0418,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,41,2028-10-09,43.56,16834.1914,0.0,16790.6314,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,42,2028-10-16,43.56,17674.483,0.0,17630.923,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,43,2028-10-23,43.56,16096.364000000001,0.0,16052.804000000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,44,2028-10-30,43.56,18890.8906,0.0,18847.330599999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,45,2028-11-06,43.56,17927.1104,0.0,17883.5504,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,46,2028-11-13,43.56,18155.221599999997,0.0,18111.661599999996,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,47,2028-11-20,43.56,18277.3194,0.0,18233.7594,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,48,2028-11-27,43.56,14742.472800000001,0.0,14698.912800000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,49,2028-12-04,43.56,15229.0164,0.0,15185.456400000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,50,2028-12-11,43.56,15142.583,0.0,15099.023000000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,51,2028-12-18,43.56,16603.4902,0.0,16559.9302,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_1,2028,52,2028-12-25,43.56,18938.6442,0.0,18895.084199999998,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,1,2025-12-29,43.56,12495.0512,0.0,12451.4912,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,2,2026-01-05,43.56,13116.5772,0.0,13073.0172,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,3,2026-01-12,43.56,10445.046,0.0,10401.486,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,4,2026-01-19,43.56,13506.2282,0.0,13462.6682,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,5,2026-01-26,43.56,11497.791200000001,0.0,11454.231200000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,6,2026-02-02,43.56,10612.452800000001,0.0,10568.892800000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,7,2026-02-09,43.56,12255.2338,0.0,12211.6738,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,8,2026-02-16,43.56,13884.6066,0.0,13841.0466,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,9,2026-02-23,43.56,12869.5186,0.0,12825.9586,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,10,2026-03-02,43.56,11408.1728,0.0,11364.6128,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,11,2026-03-09,43.56,12107.1764,0.0,12063.6164,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,12,2026-03-16,43.56,13747.7684,0.0,13704.208400000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,13,2026-03-23,43.56,13607.434799999999,0.0,13563.8748,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,14,2026-03-30,43.56,11773.179600000001,0.0,11729.619600000002,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,15,2026-04-06,43.56,13929.3516,0.0,13885.7916,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,16,2026-04-13,43.56,10846.3938,0.0,10802.8338,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,17,2026-04-20,43.56,11386.3704,0.0,11342.8104,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,18,2026-04-27,43.56,11675.7534,0.0,11632.1934,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,19,2026-05-04,43.56,10841.684799999999,0.0,10798.1248,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,20,2026-05-11,43.56,13671.6104,0.0,13628.0504,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,21,2026-05-18,43.56,13061.407799999999,0.0,13017.8478,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,22,2026-05-25,43.56,12810.727,0.0,12767.167000000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,23,2026-06-01,43.56,11464.172199999999,0.0,11420.6122,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,24,2026-06-08,43.56,13753.8378,0.0,13710.2778,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,25,2026-06-15,43.56,13146.1718,0.0,13102.6118,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,26,2026-06-22,43.56,12070.774599999999,0.0,12027.2146,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,27,2026-06-29,43.56,10892.3002,0.0,10848.7402,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,28,2026-07-06,43.56,13275.128,0.0,13231.568000000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,29,2026-07-13,43.56,13121.321,0.0,13077.761,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,30,2026-07-20,43.56,12591.6104,0.0,12548.0504,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,31,2026-07-27,43.56,13054.4346,0.0,13010.874600000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,32,2026-08-03,43.56,11244.4704,0.0,11200.9104,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,33,2026-08-10,43.56,13189.433,0.0,13145.873000000001,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,34,2026-08-17,43.56,10514.4406,0.0,10470.8806,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,35,2026-08-24,43.56,12803.810599999999,0.0,12760.2506,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,36,2026-08-31,43.56,11914.2418,0.0,11870.6818,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,37,2026-09-07,43.56,12077.4916,0.0,12033.9316,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,38,2026-09-14,43.56,11265.501,0.0,11221.941,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,39,2026-09-21,43.56,13222.131599999999,0.0,13178.5716,clarix_legacy_capacity,READY
NW11,P01_NW11_PRESS_2,2026,40,2026-09-28,43.56,12833.8646,0.0,12790.304600000001,clarix_legacy_capacity,READY
